"Event","Time","TotalJobs"
"Service","7340.359708493166","30"
"Service","7349.716279103307","32"
"Service","7352.259991625318","32"
"Service","7352.4167027089725","31"
"Service","7364.494167899464","30"
"Service","7380.953568927786","29"
"Service","7383.238396612545","28"
"Service","7390.018839794562","28"
"Service","7400.672885273353","27"
"Service","7412.227593709659","27"
"Service","7416.654794032007","26"
"Service","7420.16765690911","25"
"Service","7434.97199062098","28"
"Service","7444.98069382911","29"
"Service","7449.2575916646765","28"
"Service","7450.970517073465","27"
"Service","7466.044545153078","29"
"Service","7467.887684081538","28"
"Service","7478.344824210868","28"
"Service","7483.7823553559765","28"
"Service","7487.144859312083","29"
"Service","7498.178281530708","28"
"Service","7510.59646052172","29"
"Service","7515.798356254482","28"
"Service","7526.002979796268","29"
"Service","7544.209186904989","30"
"Service","7546.225240973935","29"
"Service","7553.83337811325","29"
"Service","7573.15080573598","34"
"Service","7580.533832087658","35"
"Service","7583.437198738625","34"
"Service","7588.695223435745","33"
"Service","7604.11022096004","37"
"Service","7613.189433411732","39"
"Service","7620.871904437001","38"
"Service","7628.581054461839","37"
"Service","7638.521889399719","37"
"Service","7649.635122975058","36"
"Service","7655.110461404174","36"
"Service","7659.856868220836","36"
"Service","7675.038414288765","35"
"Service","7687.893663683522","37"
"Service","7694.258407015756","37"
"Service","7708.977667202563","38"
"Service","7713.148611066673","37"
"Service","7723.189648533356","38"
"Service","7723.227017462657","37"
"Service","7739.485768774603","39"
"Service","7750.225470131056","38"
"Service","7758.8804560765575","37"
"Service","7765.103861572637","36"
"Service","7773.857073060335","35"
"Service","7780.630866458874","35"
"Service","7784.67770865128","34"
"Service","7790.816832467873","34"
"Service","7800.135943659969","35"
"Service","7808.49956015715","36"
"Service","7817.871899039196","38"
"Service","7820.441142171978","37"
"Service","7834.481706613964","38"
"Service","7844.59311827885","37"
"Service","7851.904047609477","37"
"Service","7856.598787572741","38"
"Service","7873.693472399156","39"
"Service","7875.347384040548","38"
"Service","7878.539286366312","38"
"Service","7892.96532645916","39"
"Service","7894.962680729735","38"
"Service","7905.496147754701","37"
"Service","7909.166944050787","36"
"Service","7909.635718548815","35"
"Service","7926.109057640691","38"
"Service","7936.16257440554","37"
