"Event","Time","TotalJobs"
"Service","5151.631195581144","1"
"Service","5153.688660742188","0"
"Service","5167.060412458761","1"
"Service","5169.547537256794","1"
"Service","5177.431292074647","2"
"Service","5181.3889352037195","2"
"Service","5182.9984288373225","1"
"Service","5186.912971366938","0"
"Service","5196.076586748167","1"
"Service","5197.426106949596","0"
"Service","5214.955465835144","0"
"Service","5225.5460523169895","1"
"Service","5226.44778843025","0"
"Service","5252.0924506784195","0"
"Service","5258.813277101032","0"
"Service","5270.033002082465","1"
"Service","5275.948151412995","0"
"Service","5285.147407435171","2"
"Service","5288.319927515241","2"
"Service","5289.183214746325","1"
"Service","5294.9073590648895","1"
"Service","5300.0017555765635","1"
"Service","5304.006633970906","1"
"Service","5306.640084099251","0"
"Service","5321.751214866799","0"
"Service","5329.246096309689","1"
"Service","5332.348811748512","1"
"Service","5337.018705014687","0"
"Service","5342.579501607894","0"
"Service","5351.607764278957","0"
"Service","5365.902938424933","0"
"Service","5385.517924677164","1"
"Service","5387.353301773071","1"
"Service","5393.152312846021","0"
"Service","5403.883209370331","1"
"Service","5409.048345305725","0"
"Service","5418.339009668774","0"
"Service","5428.112621099462","1"
"Service","5434.884912135869","1"
"Service","5441.158037605538","1"
"Service","5444.871050000284","0"
"Service","5466.027873001498","1"
"Service","5469.6605734812265","0"
"Service","5477.289104422828","1"
"Service","5483.244846019962","0"
"Service","5510.737559588224","0"
"Service","5540.904397595795","1"
"Service","5546.069781574817","0"
"Service","5552.767114702698","1"
"Service","5556.878809109004","1"
"Service","5559.575210059178","0"
"Service","5575.08150278659","0"
"Service","5583.641003917138","1"
"Service","5588.148976383417","0"
"Service","5615.6336359157485","2"
"Service","5618.251300950472","1"
"Service","5618.546382815765","0"
"Service","5628.744885886015","0"
"Service","5634.762863749572","0"
"Service","5654.542250038236","0"
"Service","5660.836229160701","0"
"Service","5677.811827799233","0"
"Service","5686.132233293184","1"
"Service","5691.632553060129","1"
"Service","5695.721520188141","1"
"Service","5697.252178307878","0"
"Service","5709.945917523471","0"
"Service","5719.2236015787785","0"
"Service","5734.863475367639","2"
"Service","5735.0365295386255","1"
"Service","5739.340684973266","0"
"Service","5757.901059841215","0"
"Service","5771.448015400813","1"
"Service","5774.165138784328","0"
"Service","5795.108722652145","1"
"Service","5800.287292725525","0"
"Service","5806.106007962747","0"
"Service","5815.965924945631","1"
"Service","5823.220848906363","2"
"Service","5825.081883540582","1"
"Service","5830.723772888586","1"
"Service","5836.1424684402145","0"
"Service","5844.051789418828","1"
"Service","5849.03311476416","1"
"Service","5854.689220633755","1"
"Service","5857.736980630875","1"
"Service","5859.999293864243","0"
"Service","5866.163287620045","1"
"Service","5869.347811481225","0"
"Service","5877.567753597993","0"
"Service","5884.593139218657","0"
"Service","5895.8060469739985","1"
"Service","5905.389873199724","2"
"Service","5909.556889170073","1"
"Service","5911.439161280252","0"
"Service","5930.3288690401805","0"
"Service","5948.946012171229","1"
"Service","5955.495811813848","1"
"Service","5963.899340528198","1"
"Service","5966.860740558835","0"
"Service","5974.882106677418","0"
"Service","5985.488624752302","1"
"Service","5990.2050921850805","0"
"Service","6012.778807646732","2"
"Service","6014.654784808631","1"
"Service","6014.918794594874","0"
"Service","6025.634168622227","1"
"Service","6029.389161177937","0"
"Service","6042.138957675381","1"
"Service","6046.903385033371","1"
"Service","6050.22633102531","0"
"Service","6057.082957298016","1"
"Service","6058.335683054396","0"
"Service","6064.520606557131","1"
"Service","6070.849898826991","2"
"Service","6071.806087860837","1"
"Service","6076.042341659512","0"
"Service","6086.59009229346","1"
"Service","6091.365854247096","1"
"Service","6093.575793253527","0"
"Service","6109.743650634132","2"
"Service","6110.815967777276","2"
"Service","6114.67945978186","1"
"Service","6115.1027221436625","0"
"Service","6122.4103129877785","1"
"Service","6126.838318695814","1"
"Service","6128.953319919776","1"
"Service","6134.250337800861","0"
"Service","6150.677323282804","1"
"Service","6156.320264433059","0"
"Service","6165.374942866136","0"
"Service","6176.776807972444","0"
"Service","6181.442099719465","1"
"Service","6186.775912055612","0"
"Service","6198.582652392291","1"
"Service","6200.6580865737105","0"
"Service","6216.38491826927","0"
"Service","6227.524663086337","1"
"Service","6232.539907743315","0"
"Service","6241.079767295184","1"
"Service","6246.023858034519","0"
"Service","6262.089553519682","0"
"Service","6271.8428510716985","0"
"Service","6286.253471271276","2"
"Service","6288.160299364907","1"
"Service","6289.535920329787","0"
"Service","6315.789587915437","0"
"Service","6323.650999893352","0"
"Service","6328.802863894364","1"
"Service","6333.024317526434","0"
"Service","6353.63117818143","0"
"Service","6382.474607945667","1"
"Service","6385.6861468283605","0"
"Service","6393.468051205238","1"
"Service","6396.995546290287","1"
"Service","6404.323651638096","0"
"Service","6412.631253249914","1"
"Service","6412.812197086534","0"
"Service","6426.144062145166","0"
"Service","6435.909327201798","1"
"Service","6438.786168761715","0"
"Service","6446.981943440849","1"
"Service","6447.329853080842","0"
"Service","6460.96841860186","0"
"Service","6468.036661751618","0"
"Service","6475.421709640887","0"
"Service","6487.633578692223","1"
"Service","6495.65430494559","1"
"Service","6504.448859775215","0"
"Service","6517.08030499795","0"
"Service","6524.985037557434","1"
"Service","6526.4748031502695","0"
"Service","6534.401559382786","1"
"Service","6539.7846386310775","0"
"Service","6547.580398623175","0"
"Service","6554.145958234025","0"
"Service","6582.557953836664","0"
"Service","6591.407796023932","1"
"Service","6595.435195862519","0"
"Service","6604.330161762138","1"
"Service","6607.061049327322","0"
"Service","6627.107847238316","1"
"Service","6631.2944583335475","0"
"Service","6648.441903431933","1"
"Service","6654.727783054393","1"
"Service","6660.563442606052","1"
"Service","6664.0837064810385","1"
"Service","6672.371627951376","0"
"Service","6682.200072552124","0"
"Service","6707.6802713121115","0"
"Service","6713.32555654894","0"
"Service","6723.029812127733","1"
"Service","6727.08494958044","0"
"Service","6731.914576556041","0"
"Service","6738.947959119124","0"
"Service","6747.076881223231","1"
"Service","6754.705138044852","1"
"Service","6755.336316908888","0"
"Service","6767.57953350257","0"
"Service","6777.975175660752","0"
"Service","6801.385878989773","1"
"Service","6806.123206735691","0"
"Service","6829.379132912947","1"
"Service","6833.219403548626","0"
"Service","6842.172826181155","0"
"Service","6848.694762612253","0"
"Service","6859.036181205909","0"
"Service","6869.692959612475","1"
"Service","6873.7592966429565","0"
"Service","6882.15956714874","0"
"Service","6898.193917344476","1"
"Service","6900.99454222819","0"
"Service","6909.314813794563","1"
"Service","6918.094265995085","1"
"Service","6923.547679919992","0"
"Service","6930.813786326506","0"
"Service","6946.7869680840095","2"
"Service","6948.841190441092","1"
"Service","6951.032595581472","0"
"Service","6956.974147644654","0"
"Service","6965.101453502984","1"
"Service","6966.5089330941655","0"
"Service","6978.036913000025","1"
"Service","6978.268953065058","0"
"Service","6995.295349365878","1"
"Service","6999.835334347265","0"
"Service","7008.331291317251","2"
"Service","7008.794607764853","1"
"Service","7014.086291874229","1"
"Service","7023.5799705177415","1"
"Service","7024.298385798003","0"
"Service","7062.072384879777","1"
"Service","7067.047926227674","1"
"Service","7070.010171022916","0"
"Service","7085.2023210808875","0"
"Service","7094.093780903899","1"
"Service","7096.652633903189","1"
"Service","7103.143106394824","0"
"Service","7110.783031904764","2"
"Service","7112.108937615475","1"
"Service","7120.100409262285","1"
"Service","7122.488724873534","0"
"Service","7130.173483894494","0"
"Service","7138.502007428094","0"
"Service","7147.278855683171","0"
"Service","7165.525168126645","0"
"Service","7180.114613336173","1"
"Service","7184.930816566213","0"
"Service","7195.024380789221","1"
"Service","7197.72713499141","1"
"Service","7202.244904181908","1"
"Service","7207.946261226837","0"
"Service","7230.026180692384","0"
"Service","7249.166335894463","1"
"Service","7249.7639924209725","0"
"Service","7266.514252770286","0"
"Service","7274.28316114356","0"
"Service","7280.949272320249","1"
"Service","7288.3810739815435","1"
"Service","7289.786059693742","1"
"Service","7297.193010084191","0"
"Service","7306.3607324564055","0"
"Service","7316.614856579112","0"
"Service","7341.367904121294","1"
"Service","7342.7663386574295","0"
"Service","7351.986492774489","0"
"Service","7357.962580176628","1"
"Service","7364.84535228619","1"
"Service","7368.287230413247","0"
"Service","7387.162161347888","1"
"Service","7393.0547046479605","1"
"Service","7396.2103062122505","0"
"Service","7403.3649068027125","0"
"Service","7414.356615349719","1"
"Service","7421.476657315939","0"
"Service","7429.101115435659","0"
"Service","7439.200977291643","2"
"Service","7441.16213164217","1"
"Service","7444.139194820654","0"
"Service","7452.3418773015255","0"
"Service","7467.583324910058","0"
"Service","7477.15484970773","0"
"Service","7486.415670522664","0"
"Service","7490.9320029118035","0"
"Service","7511.314013936285","1"
"Service","7516.800770444894","0"
"Service","7535.02424286154","0"
"Service","7543.291356374718","0"
"Service","7559.44633743351","3"
"Service","7559.845484200744","2"
"Service","7562.6715112954325","1"
"Service","7563.408967974599","0"
"Service","7577.8594209071725","1"
"Service","7582.732070251221","2"
"Service","7584.939815277231","1"
"Service","7588.4532224721315","1"
"Service","7592.175183247171","1"
"Service","7596.690291292955","0"
"Service","7602.61329020678","0"
"Service","7613.810339021882","2"
"Service","7617.211265764699","1"
"Service","7618.752866797083","0"
"Service","7625.096179880363","1"
"Service","7631.207992020832","2"
"Service","7633.608628246578","1"
"Service","7634.564314628863","0"
"Service","7648.603815542456","0"
"Service","7656.500572803799","0"
"Service","7672.216800336852","1"
"Service","7676.309128852772","1"
"Service","7677.447438180949","0"
"Service","7694.36871805386","1"
"Service","7697.946422913782","1"
"Service","7702.378000454658","0"
"Service","7720.975944215494","1"
"Service","7721.919990829791","0"
"Service","7731.12695015015","0"
"Service","7739.875966650616","1"
"Service","7741.759394721766","0"
"Service","7760.427370004823","0"
"Service","7766.548525642916","0"
"Service","7776.813006379868","0"
"Service","7785.549227258464","0"
"Service","7798.145040589664","0"
"Service","7808.179218755069","1"
"Service","7812.4652927030065","0"
"Service","7824.504050705855","1"
"Service","7828.844989931581","0"
"Service","7836.7505405662","1"
"Service","7840.782831668838","0"
"Service","7851.203443310989","1"
"Service","7859.245672036893","1"
"Service","7866.448340757076","1"
"Service","7870.409167918587","0"
"Service","7878.110790776516","1"
"Service","7879.99275839879","0"
"Service","7896.889533702943","1"
